Order_ID,Date,City,Vehicle_Type,Weather_Condition,Distance_km,Estimated_Time_min,Actual_Time_min,Delivery_Cost,Customer_Rating,Delivery_Delay,Delivery_Efficiency,Delivery_Cost_Efficiency,Distance by bins
ORD11102,03-01-2026,Mumbai,EV Scooter,TRAFFIC,10.30,51,69,153,2,18,LONG DELAY,14.85,10+ km
ORD11103,12-06-2025,Delhi,Bicycle,TRAFFIC,1.60,16,14,16,4,-2,ON TIME,10.00,0-5 km
ORD11104,11-01-2025,Delhi,Bicycle,TRAFFIC,12.40,59,75,174,2,16,LONG DELAY,14.03,10+ km
ORD11105,12-12-2025,Delhi,Bicycle,TRAFFIC,10.40,51,66,104,NULL,15,SLIGHT DELAY,10.00,10+ km
ORD11106,09-08-2025,Delhi,Petrol Bike,RAINY,NULL,60,86,175,2,26,LONG DELAY,NULL,Unknown
ORD11107,12-27-2025,Delhi,Petrol Bike,RAINY,3.90,25,30,39,4,5,SLIGHT DELAY,10.00,0-5 km
ORD11108,11-25-2025,Mumbai,Bicycle,RAINY,5.40,31,35,54,5,4,SLIGHT DELAY,10.00,5-10 km
ORD11109,10-18-2025,Bengaluru,Petrol Bike,TRAFFIC,5.90,33,42,59,4,9,SLIGHT DELAY,10.00,5-10 km
ORD11110,01-27-2026,Mumbai,Bicycle,RAINY,11.60,56,76,166,NULL,20,LONG DELAY,14.31,10+ km
ORD11111,02-17-2026,Bengaluru,EV Scooter,RAINY,8.50,44,76,135,2,32,LONG DELAY,15.88,5-10 km
ORD11112,11-22-2025,Mumbai,EV Scooter,RAINY,8.70,44,85,137,1,41,LONG DELAY,15.75,5-10 km
ORD11113,11-02-2025,Mumbai,Bicycle,RAINY,3.00,22,26,30,5,4,SLIGHT DELAY,10.00,0-5 km
ORD11114,01-20-2026,Bengaluru,Petrol Bike,RAINY,12.90,61,88,179,2,27,LONG DELAY,13.88,10+ km
ORD11115,12-03-2025,Bengaluru,Petrol Bike,RAINY,6.10,34,36,61,4,2,SLIGHT DELAY,10.00,5-10 km
ORD11116,27-02-2026,Mumbai,Bicycle,RAINY,2.40,19,29,24,4,10,SLIGHT DELAY,10.00,0-5 km
ORD11117,02-13-2026,Delhi,EV Scooter,TRAFFIC,4.80,29,25,48,NULL,-4,ON TIME,10.00,0-5 km
ORD11118,09-06-2025,Mumbai,Bicycle,CLEAR,13.50,64,94,185,NULL,30,LONG DELAY,13.70,10+ km
ORD11119,24-01-2026,Delhi,EV Scooter,TRAFFIC,7.00,38,37,70,5,-1,ON TIME,10.00,5-10 km
ORD11120,11-17-2025,Mumbai,Bicycle,TRAFFIC,3.00,22,27,30,4,5,SLIGHT DELAY,10.00,0-5 km
ORD11121,10-01-2025,Bengaluru,Bicycle,CLEAR,NULL,43,63,134,1,20,LONG DELAY,NULL,Unknown
ORD11122,01-05-2026,Bengaluru,EV Scooter,CLEAR,14.20,66,93,192,2,27,LONG DELAY,13.52,10+ km
ORD11123,09-25-2025,Bengaluru,Bicycle,TRAFFIC,13.30,63,93,183,1,30,LONG DELAY,13.76,10+ km
ORD11124,10-02-2026,Mumbai,EV Scooter,RAINY,NULL,15,54,63,NULL,39,LONG DELAY,NULL,Unknown
ORD11125,14-01-2026,Bengaluru,Petrol Bike,RAINY,1.40,15,21,14,4,6,SLIGHT DELAY,10.00,0-5 km
ORD11126,16-01-2026,Bengaluru,EV Scooter,RAINY,9.40,47,85,144,1,38,LONG DELAY,15.32,5-10 km
ORD11127,23-12-2025,Bengaluru,Bicycle,CLEAR,12.30,59,83,173,1,24,LONG DELAY,14.07,10+ km
ORD11128,09-26-2025,Mumbai,EV Scooter,RAINY,14.10,66,107,191,2,41,LONG DELAY,13.55,10+ km
ORD11129,09-17-2025,Bengaluru,EV Scooter,RAINY,14.40,67,102,194,NULL,35,LONG DELAY,13.47,10+ km
ORD11130,01-01-2026,Delhi,Bicycle,CLEAR,12.90,61,78,179,2,17,LONG DELAY,13.88,10+ km
ORD11131,11-12-2025,Mumbai,EV Scooter,RAINY,14.20,66,99,192,NULL,33,LONG DELAY,13.52,10+ km
ORD11132,01-22-2026,Mumbai,Petrol Bike,TRAFFIC,14.90,69,93,199,1,24,LONG DELAY,13.36,10+ km
ORD11133,01-29-2026,Mumbai,Bicycle,RAINY,10.00,50,66,150,2,16,LONG DELAY,15.00,5-10 km
ORD11134,16-01-2026,Delhi,Bicycle,TRAFFIC,11.30,55,75,163,1,20,LONG DELAY,14.42,10+ km
ORD11135,10-18-2025,Delhi,Petrol Bike,CLEAR,11.00,54,84,160,NULL,30,LONG DELAY,14.55,10+ km
ORD11136,24-02-2026,Bengaluru,EV Scooter,RAINY,10.20,50,80,152,1,30,LONG DELAY,14.90,10+ km
ORD11137,12-09-2025,Mumbai,EV Scooter,RAINY,13.30,63,96,183,2,33,LONG DELAY,13.76,10+ km
ORD11138,11-09-2025,Bengaluru,Petrol Bike,TRAFFIC,6.30,35,36,63,4,1,SLIGHT DELAY,10.00,5-10 km
ORD11139,02-26-2026,Bengaluru,Bicycle,RAINY,2.00,18,16,20,NULL,-2,ON TIME,10.00,0-5 km
ORD11140,10-13-2025,Bengaluru,Bicycle,TRAFFIC,5.00,30,34,50,4,4,SLIGHT DELAY,10.00,0-5 km
ORD11141,10-22-2025,Mumbai,Petrol Bike,RAINY,2.80,21,17,28,NULL,-4,ON TIME,10.00,0-5 km
ORD11142,09-22-2025,Delhi,EV Scooter,RAINY,7.10,38,69,121,1,31,LONG DELAY,17.04,5-10 km
ORD11143,10-19-2025,Delhi,Petrol Bike,CLEAR,9.00,46,65,140,1,19,LONG DELAY,15.56,5-10 km
ORD11144,12-02-2026,Mumbai,EV Scooter,RAINY,8.10,42,69,131,NULL,27,LONG DELAY,16.17,5-10 km
ORD11145,11-02-2025,Bengaluru,Bicycle,RAINY,NULL,22,27,30,5,5,SLIGHT DELAY,NULL,Unknown
ORD11146,10-14-2025,Bengaluru,Petrol Bike,CLEAR,3.00,22,20,30,4,-2,ON TIME,10.00,0-5 km
ORD11147,24-01-2026,Bengaluru,Bicycle,CLEAR,8.90,45,999,139,2,954,LONG DELAY,15.62,5-10 km
ORD11148,11-12-2025,Mumbai,Petrol Bike,RAINY,10.60,52,75,156,2,23,LONG DELAY,14.72,10+ km
ORD11149,12-26-2025,Bengaluru,EV Scooter,RAINY,5.00,30,73,100,2,43,LONG DELAY,20.00,0-5 km
ORD11150,09-06-2025,Bengaluru,EV Scooter,CLEAR,7.40,39,41,74,5,2,SLIGHT DELAY,10.00,5-10 km
ORD11151,12-16-2025,Mumbai,Petrol Bike,TRAFFIC,7.50,40,45,75,4,5,SLIGHT DELAY,10.00,5-10 km
ORD11152,24-01-2026,Delhi,Bicycle,RAINY,13.60,64,92,186,2,28,LONG DELAY,13.68,10+ km
ORD11153,02-14-2026,Delhi,Bicycle,TRAFFIC,1.70,16,17,17,5,1,SLIGHT DELAY,10.00,0-5 km
ORD11154,23-12-2025,Bengaluru,Petrol Bike,RAINY,4.80,29,28,48,4,-1,ON TIME,10.00,0-5 km
ORD11155,11-02-2025,Bengaluru,Petrol Bike,RAINY,9.50,48,64,145,NULL,16,LONG DELAY,15.26,5-10 km
ORD11156,09-14-2025,Bengaluru,Petrol Bike,RAINY,3.80,25,24,38,4,-1,ON TIME,10.00,0-5 km
ORD11157,01-28-2026,Mumbai,Petrol Bike,RAINY,10.90,53,77,159,1,24,LONG DELAY,14.59,10+ km
ORD11158,16-12-2025,Mumbai,Petrol Bike,RAINY,8.90,45,75,139,1,30,LONG DELAY,15.62,5-10 km
ORD11159,10-08-2025,Bengaluru,EV Scooter,RAINY,13.30,63,98,183,1,35,LONG DELAY,13.76,10+ km
ORD11160,12-02-2025,Mumbai,Bicycle,RAINY,7.30,39,34,73,5,-5,ON TIME,10.00,5-10 km
ORD11161,04-12-2025,Bengaluru,Bicycle,RAINY,10.50,52,71,155,1,19,LONG DELAY,14.76,10+ km
ORD11162,09-22-2025,Delhi,Petrol Bike,CLEAR,9.70,48,76,147,2,28,LONG DELAY,15.15,5-10 km
ORD11163,01-12-2026,Bengaluru,Petrol Bike,RAINY,13.70,64,80,187,2,16,LONG DELAY,13.65,10+ km
ORD11164,11-09-2025,Delhi,Bicycle,TRAFFIC,NULL,50,75,152,1,25,LONG DELAY,NULL,Unknown
ORD11165,07-12-2025,Mumbai,Petrol Bike,TRAFFIC,1.50,16,19,15,5,3,SLIGHT DELAY,10.00,0-5 km
ORD11166,11-28-2025,Mumbai,EV Scooter,TRAFFIC,4.90,29,26,49,4,-3,ON TIME,10.00,0-5 km
ORD11167,01-09-2026,Bengaluru,EV Scooter,CLEAR,4.40,27,27,44,4,0,ON TIME,10.00,0-5 km
ORD11168,09-03-2025,Delhi,Petrol Bike,CLEAR,3.20,22,31,32,4,9,SLIGHT DELAY,10.00,0-5 km
ORD11169,06-10-2025,Delhi,EV Scooter,RAINY,2.30,19,999,73,1,980,LONG DELAY,31.74,0-5 km
ORD11170,12-09-2025,Mumbai,EV Scooter,TRAFFIC,12.40,59,89,174,2,30,LONG DELAY,14.03,10+ km
ORD11171,09-16-2025,Mumbai,EV Scooter,CLEAR,3.50,24,25,35,4,1,SLIGHT DELAY,10.00,0-5 km
ORD11172,20-09-2025,Delhi,Petrol Bike,RAINY,3.30,23,27,33,5,4,SLIGHT DELAY,10.00,0-5 km
ORD11173,11-28-2025,Mumbai,EV Scooter,RAINY,4.90,29,54,99,2,25,LONG DELAY,20.20,0-5 km
ORD11174,20-12-2025,Delhi,Bicycle,TRAFFIC,1.20,14,11,12,5,-3,ON TIME,10.00,0-5 km
ORD11175,09-17-2025,Delhi,Petrol Bike,TRAFFIC,6.00,34,44,60,5,10,SLIGHT DELAY,10.00,5-10 km
ORD11176,19-10-2025,Bengaluru,EV Scooter,RAINY,6.70,36,70,117,2,34,LONG DELAY,17.46,5-10 km
ORD11177,25-12-2025,Delhi,Petrol Bike,TRAFFIC,NULL,67,86,193,1,19,LONG DELAY,NULL,Unknown
ORD11178,02-17-2026,Bengaluru,Bicycle,RAINY,4.00,26,21,40,5,-5,ON TIME,10.00,0-5 km
ORD11179,10-11-2025,Delhi,Bicycle,RAINY,4.20,26,36,42,5,10,SLIGHT DELAY,10.00,0-5 km
ORD11180,18-02-2026,Bengaluru,EV Scooter,RAINY,10.90,53,92,159,2,39,LONG DELAY,14.59,10+ km
ORD11181,09-04-2025,Delhi,EV Scooter,RAINY,9.80,49,90,148,1,41,LONG DELAY,15.10,5-10 km
ORD11182,12-05-2025,Delhi,EV Scooter,RAINY,8.90,45,80,139,2,35,LONG DELAY,15.62,5-10 km
ORD11183,24-02-2026,Delhi,Petrol Bike,TRAFFIC,12.00,58,83,170,1,25,LONG DELAY,14.17,10+ km
ORD11184,02-09-2026,Bengaluru,Bicycle,RAINY,12.40,59,81,174,1,22,LONG DELAY,14.03,10+ km
ORD11185,12-08-2025,Mumbai,Petrol Bike,CLEAR,8.40,43,72,134,NULL,29,LONG DELAY,15.95,5-10 km
ORD11186,10-20-2025,Bengaluru,Bicycle,RAINY,6.10,34,30,61,4,-4,ON TIME,10.00,5-10 km
ORD11187,01-02-2026,Delhi,Petrol Bike,RAINY,7.80,41,46,78,4,5,SLIGHT DELAY,10.00,5-10 km
ORD11188,01-10-2025,Bengaluru,Bicycle,RAINY,8.30,43,67,133,1,24,LONG DELAY,16.02,5-10 km
ORD11189,15-11-2025,Delhi,Bicycle,TRAFFIC,2.10,18,27,21,5,9,SLIGHT DELAY,10.00,0-5 km
ORD11190,01-31-2026,Bengaluru,EV Scooter,RAINY,7.40,39,65,124,1,26,LONG DELAY,16.76,5-10 km
ORD11191,05-09-2025,Delhi,Petrol Bike,TRAFFIC,6.20,34,39,62,4,5,SLIGHT DELAY,10.00,5-10 km
ORD11192,11-12-2025,Mumbai,EV Scooter,RAINY,5.50,32,76,105,1,44,LONG DELAY,19.09,5-10 km
ORD11193,06-01-2026,Bengaluru,EV Scooter,RAINY,2.40,19,44,74,2,25,LONG DELAY,30.83,0-5 km
ORD11194,12-15-2025,Bengaluru,Petrol Bike,TRAFFIC,8.60,44,72,136,1,28,LONG DELAY,15.81,5-10 km
ORD11195,10-24-2025,Bengaluru,Petrol Bike,RAINY,NULL,27,22,43,4,-5,ON TIME,NULL,Unknown
ORD11196,10-30-2025,Delhi,EV Scooter,RAINY,5.50,32,76,105,2,44,LONG DELAY,19.09,5-10 km
ORD11197,02-26-2026,Bengaluru,EV Scooter,RAINY,9.30,47,73,143,2,26,LONG DELAY,15.38,5-10 km
ORD11198,12-04-2025,Delhi,EV Scooter,TRAFFIC,4.00,26,21,40,5,-5,ON TIME,10.00,0-5 km
ORD11199,09-12-2025,Bengaluru,Bicycle,RAINY,5.70,32,37,57,5,5,SLIGHT DELAY,10.00,5-10 km
ORD11200,02-14-2026,Delhi,Petrol Bike,RAINY,3.60,24,20,36,4,-4,ON TIME,10.00,0-5 km
ORD11201,11-16-2025,Delhi,EV Scooter,RAINY,NULL,34,55,111,2,21,LONG DELAY,NULL,Unknown
ORD11202,04-09-2025,Bengaluru,Petrol Bike,RAINY,8.00,42,49,80,5,7,SLIGHT DELAY,10.00,5-10 km
ORD11203,01-04-2026,Mumbai,Petrol Bike,RAINY,2.10,18,16,21,4,-2,ON TIME,10.00,0-5 km
ORD11204,09-01-2025,Mumbai,Bicycle,RAINY,2.40,19,25,24,5,6,SLIGHT DELAY,10.00,0-5 km
ORD11205,11-11-2025,Bengaluru,Petrol Bike,CLEAR,13.60,64,88,186,1,24,LONG DELAY,13.68,10+ km
ORD11206,02-22-2026,Mumbai,EV Scooter,CLEAR,2.60,20,22,26,5,2,SLIGHT DELAY,10.00,0-5 km
ORD11207,01-01-2026,Delhi,EV Scooter,RAINY,1.90,17,58,69,2,41,LONG DELAY,36.32,0-5 km
ORD11208,09-04-2025,Bengaluru,Bicycle,CLEAR,NULL,67,90,194,1,23,LONG DELAY,NULL,Unknown
ORD11209,11-09-2025,Bengaluru,EV Scooter,TRAFFIC,12.30,59,75,173,2,16,LONG DELAY,14.07,10+ km
ORD11210,10-30-2025,Delhi,EV Scooter,RAINY,6.10,34,73,111,1,39,LONG DELAY,18.20,5-10 km
ORD11211,01-20-2026,Bengaluru,Bicycle,RAINY,6.70,36,43,67,5,7,SLIGHT DELAY,10.00,5-10 km
ORD11212,01-05-2026,Mumbai,Petrol Bike,TRAFFIC,2.20,18,21,22,5,3,SLIGHT DELAY,10.00,0-5 km
ORD11213,01-17-2026,Bengaluru,EV Scooter,RAINY,8.10,42,82,131,1,40,LONG DELAY,16.17,5-10 km
ORD11214,10-23-2025,Mumbai,EV Scooter,TRAFFIC,13.30,63,79,183,2,16,LONG DELAY,13.76,10+ km
ORD11215,10-13-2025,Delhi,Bicycle,RAINY,7.80,41,46,78,5,5,SLIGHT DELAY,10.00,5-10 km
ORD11216,10-27-2025,Delhi,Petrol Bike,CLEAR,4.20,26,35,42,4,9,SLIGHT DELAY,10.00,0-5 km
ORD11217,01-08-2026,Mumbai,EV Scooter,CLEAR,10.70,52,76,157,1,24,LONG DELAY,14.67,10+ km
ORD11218,19-10-2025,Bengaluru,Petrol Bike,CLEAR,3.90,25,22,39,4,-3,ON TIME,10.00,0-5 km
ORD11219,13-12-2025,Mumbai,Petrol Bike,RAINY,6.40,35,36,64,5,1,SLIGHT DELAY,10.00,5-10 km
ORD11220,02-21-2026,Bengaluru,Petrol Bike,RAINY,5.90,33,36,59,5,3,SLIGHT DELAY,10.00,5-10 km
ORD11221,12-18-2025,Mumbai,Petrol Bike,TRAFFIC,14.90,69,96,199,1,27,LONG DELAY,13.36,10+ km
ORD11222,22-09-2025,Delhi,Bicycle,CLEAR,7.40,39,44,74,4,5,SLIGHT DELAY,10.00,5-10 km
ORD11223,02-28-2026,Bengaluru,Bicycle,TRAFFIC,2.30,19,18,23,4,-1,ON TIME,10.00,0-5 km
ORD11224,07-01-2026,Bengaluru,Bicycle,TRAFFIC,12.20,58,74,172,2,16,LONG DELAY,14.10,10+ km
ORD11225,12-10-2025,Mumbai,Petrol Bike,TRAFFIC,NULL,20,19,25,5,-1,ON TIME,NULL,Unknown
ORD11226,02-15-2026,Delhi,Petrol Bike,CLEAR,5.20,30,32,52,5,2,SLIGHT DELAY,10.00,5-10 km
ORD11227,02-27-2026,Bengaluru,EV Scooter,RAINY,2.90,21,64,79,1,43,LONG DELAY,27.24,0-5 km
ORD11228,02-26-2026,Delhi,Bicycle,RAINY,9.90,49,67,149,2,18,LONG DELAY,15.05,5-10 km
ORD11229,17-09-2025,Delhi,Petrol Bike,TRAFFIC,6.60,36,38,66,NULL,2,SLIGHT DELAY,10.00,5-10 km
ORD11230,10-18-2025,Mumbai,Bicycle,RAINY,8.80,45,75,138,1,30,LONG DELAY,15.68,5-10 km
ORD11231,11-09-2025,Bengaluru,Petrol Bike,RAINY,11.50,56,999,165,1,943,LONG DELAY,14.35,10+ km
ORD11232,01-28-2026,Bengaluru,EV Scooter,RAINY,13.90,65,100,189,2,35,LONG DELAY,13.60,10+ km
ORD11233,10-15-2025,Delhi,Bicycle,CLEAR,3.00,22,21,30,4,-1,ON TIME,10.00,0-5 km
ORD11234,09-19-2025,Bengaluru,Bicycle,TRAFFIC,12.80,61,87,178,NULL,26,LONG DELAY,13.91,10+ km
ORD11235,11-22-2025,Bengaluru,EV Scooter,RAINY,6.50,36,75,115,1,39,LONG DELAY,17.69,5-10 km
ORD11236,01-09-2026,Delhi,Bicycle,RAINY,4.40,27,31,44,4,4,SLIGHT DELAY,10.00,0-5 km
ORD11237,02-28-2026,Bengaluru,Bicycle,CLEAR,6.20,34,41,62,5,7,SLIGHT DELAY,10.00,5-10 km
ORD11238,11-23-2025,Delhi,Petrol Bike,TRAFFIC,6.40,35,34,64,5,-1,ON TIME,10.00,5-10 km
ORD11239,02-05-2026,Bengaluru,Bicycle,RAINY,14.10,66,90,191,2,24,LONG DELAY,13.55,10+ km
ORD11240,11-29-2025,Bengaluru,Petrol Bike,TRAFFIC,4.90,29,37,49,4,8,SLIGHT DELAY,10.00,0-5 km
ORD11241,10-19-2025,Bengaluru,Bicycle,RAINY,3.90,25,34,39,5,9,SLIGHT DELAY,10.00,0-5 km
ORD11242,02-10-2026,Bengaluru,Bicycle,TRAFFIC,6.20,34,41,62,5,7,SLIGHT DELAY,10.00,5-10 km
ORD11243,03-02-2026,Bengaluru,Petrol Bike,TRAFFIC,1.00,14,15,10,5,1,SLIGHT DELAY,10.00,0-5 km
ORD11244,01-28-2026,Mumbai,Bicycle,TRAFFIC,3.80,25,21,38,5,-4,ON TIME,10.00,0-5 km
ORD11245,12-09-2025,Bengaluru,EV Scooter,CLEAR,6.10,34,30,61,4,-4,ON TIME,10.00,5-10 km
ORD11246,09-25-2025,Delhi,Petrol Bike,RAINY,1.60,16,999,66,2,983,LONG DELAY,41.25,0-5 km
ORD11247,10-27-2025,Mumbai,Petrol Bike,RAINY,12.80,61,80,178,1,19,LONG DELAY,13.91,10+ km
ORD11248,08-12-2025,Mumbai,EV Scooter,RAINY,2.30,19,62,73,2,43,LONG DELAY,31.74,0-5 km
ORD11249,14-12-2025,Mumbai,Bicycle,RAINY,13.50,64,86,185,2,22,LONG DELAY,13.70,10+ km
ORD11250,12-08-2025,Bengaluru,EV Scooter,CLEAR,6.70,36,45,67,5,9,SLIGHT DELAY,10.00,5-10 km
ORD11251,09-06-2025,Bengaluru,EV Scooter,TRAFFIC,7.10,38,43,71,5,5,SLIGHT DELAY,10.00,5-10 km
ORD11252,05-12-2025,Bengaluru,Bicycle,TRAFFIC,3.40,23,30,34,5,7,SLIGHT DELAY,10.00,0-5 km
ORD11253,10-30-2025,Mumbai,EV Scooter,RAINY,10.00,50,72,150,2,22,LONG DELAY,15.00,5-10 km
ORD11254,09-06-2025,Delhi,Petrol Bike,TRAFFIC,2.30,19,22,23,5,3,SLIGHT DELAY,10.00,0-5 km
ORD11255,01-28-2026,Mumbai,Bicycle,RAINY,12.80,61,88,178,1,27,LONG DELAY,13.91,10+ km
ORD11256,02-05-2026,Bengaluru,Petrol Bike,CLEAR,8.40,43,66,134,2,23,LONG DELAY,15.95,5-10 km
ORD11257,10-29-2025,Bengaluru,Bicycle,CLEAR,4.20,26,23,42,4,-3,ON TIME,10.00,0-5 km
ORD11258,12-18-2025,Bengaluru,EV Scooter,RAINY,9.40,47,69,144,1,22,LONG DELAY,15.32,5-10 km
ORD11259,01-20-2026,Delhi,EV Scooter,RAINY,8.50,44,69,135,1,25,LONG DELAY,15.88,5-10 km
ORD11260,09-06-2025,Bengaluru,Petrol Bike,RAINY,3.30,23,33,33,5,10,SLIGHT DELAY,10.00,0-5 km
ORD11261,11-02-2025,Delhi,EV Scooter,RAINY,3.30,23,62,83,2,39,LONG DELAY,25.15,0-5 km
ORD11262,01-14-2026,Delhi,Petrol Bike,TRAFFIC,13.40,63,92,184,2,29,LONG DELAY,13.73,10+ km
ORD11263,12-13-2025,Mumbai,Petrol Bike,RAINY,8.00,42,52,80,4,10,SLIGHT DELAY,10.00,5-10 km
ORD11264,16-11-2025,Mumbai,Petrol Bike,TRAFFIC,5.20,30,25,52,4,-5,ON TIME,10.00,5-10 km
ORD11265,10-08-2025,Mumbai,Bicycle,RAINY,10.10,50,74,151,1,24,LONG DELAY,14.95,10+ km
ORD11266,12-12-2025,Mumbai,Petrol Bike,RAINY,7.50,40,48,75,4,8,SLIGHT DELAY,10.00,5-10 km
ORD11267,11-15-2025,Bengaluru,Petrol Bike,TRAFFIC,13.40,63,91,184,NULL,28,LONG DELAY,13.73,10+ km
ORD11268,01-01-2026,Bengaluru,EV Scooter,RAINY,13.90,65,999,189,NULL,934,LONG DELAY,13.60,10+ km
ORD11269,02-09-2026,Bengaluru,Petrol Bike,TRAFFIC,5.70,32,41,57,NULL,9,SLIGHT DELAY,10.00,5-10 km
ORD11270,10-02-2025,Delhi,Petrol Bike,TRAFFIC,11.70,56,72,167,1,16,LONG DELAY,14.27,10+ km
ORD11271,12-06-2025,Delhi,Petrol Bike,RAINY,NULL,22,23,30,5,1,SLIGHT DELAY,NULL,Unknown
ORD11272,09-04-2025,Bengaluru,Petrol Bike,RAINY,6.80,37,36,68,NULL,-1,ON TIME,10.00,5-10 km
ORD11273,10-09-2025,Mumbai,EV Scooter,RAINY,7.60,40,65,126,1,25,LONG DELAY,16.58,5-10 km
ORD11274,11-27-2025,Bengaluru,Petrol Bike,RAINY,9.10,46,71,141,1,25,LONG DELAY,15.49,5-10 km
ORD11275,01-29-2026,Bengaluru,Bicycle,RAINY,4.20,26,21,42,5,-5,ON TIME,10.00,0-5 km
ORD11276,13-12-2025,Mumbai,Petrol Bike,RAINY,2.50,20,19,25,4,-1,ON TIME,10.00,0-5 km
ORD11277,10-10-2025,Delhi,Bicycle,RAINY,6.80,37,44,68,4,7,SLIGHT DELAY,10.00,5-10 km
ORD11278,17-02-2026,Bengaluru,EV Scooter,TRAFFIC,6.70,36,44,67,4,8,SLIGHT DELAY,10.00,5-10 km
ORD11279,18-11-2025,Mumbai,Petrol Bike,RAINY,6.70,36,38,67,4,2,SLIGHT DELAY,10.00,5-10 km
ORD11280,01-30-2026,Bengaluru,EV Scooter,CLEAR,2.20,18,13,22,4,-5,ON TIME,10.00,0-5 km
ORD11281,02-26-2026,Bengaluru,EV Scooter,TRAFFIC,3.50,24,23,35,5,-1,ON TIME,10.00,0-5 km
ORD11282,10-13-2025,Bengaluru,EV Scooter,CLEAR,14.90,69,86,199,1,17,LONG DELAY,13.36,10+ km
ORD11283,04-01-2026,Mumbai,Petrol Bike,CLEAR,12.60,60,84,176,2,24,LONG DELAY,13.97,10+ km
ORD11284,10-01-2026,Mumbai,EV Scooter,RAINY,1.40,15,45,64,2,30,LONG DELAY,45.71,0-5 km
ORD11285,11-15-2025,Delhi,Petrol Bike,TRAFFIC,12.30,59,81,173,2,22,LONG DELAY,14.07,10+ km
ORD11286,28-02-2026,Bengaluru,EV Scooter,CLEAR,3.10,22,31,31,5,9,SLIGHT DELAY,10.00,0-5 km
ORD11287,27-01-2026,Mumbai,Petrol Bike,TRAFFIC,2.70,20,24,27,5,4,SLIGHT DELAY,10.00,0-5 km
ORD11288,10-12-2025,Bengaluru,EV Scooter,CLEAR,12.80,61,84,178,2,23,LONG DELAY,13.91,10+ km
ORD11289,03-01-2026,Mumbai,EV Scooter,RAINY,11.40,55,97,164,NULL,42,LONG DELAY,14.39,10+ km
ORD11290,11-04-2025,Mumbai,Petrol Bike,RAINY,1.60,16,15,16,5,-1,ON TIME,10.00,0-5 km
ORD11291,16-12-2025,Bengaluru,Bicycle,RAINY,11.00,54,80,160,1,26,LONG DELAY,14.55,10+ km
ORD11292,02-16-2026,Delhi,Bicycle,RAINY,8.40,43,64,134,1,21,LONG DELAY,15.95,5-10 km
ORD11293,19-01-2026,Delhi,Petrol Bike,CLEAR,5.00,30,25,50,4,-5,ON TIME,10.00,0-5 km
ORD11294,12-28-2025,Mumbai,Bicycle,RAINY,13.90,65,87,189,1,22,LONG DELAY,13.60,10+ km
ORD11295,27-01-2026,Bengaluru,EV Scooter,RAINY,1.60,16,50,66,1,34,LONG DELAY,41.25,0-5 km
ORD11296,11-10-2025,Mumbai,Petrol Bike,CLEAR,8.00,42,46,80,5,4,SLIGHT DELAY,10.00,5-10 km
ORD11297,02-17-2026,Delhi,EV Scooter,RAINY,14.00,66,98,190,NULL,32,LONG DELAY,13.57,10+ km
ORD11298,11-24-2025,Mumbai,EV Scooter,CLEAR,2.80,21,24,28,5,3,SLIGHT DELAY,10.00,0-5 km
ORD11299,10-23-2025,Bengaluru,EV Scooter,RAINY,5.30,31,68,103,1,37,LONG DELAY,19.43,5-10 km
ORD11300,09-01-2025,Bengaluru,Petrol Bike,RAINY,2.60,20,29,26,5,9,SLIGHT DELAY,10.00,0-5 km
ORD11301,05-02-2026,Bengaluru,Petrol Bike,CLEAR,5.90,33,40,59,5,7,SLIGHT DELAY,10.00,5-10 km
ORD11302,02-06-2026,Delhi,EV Scooter,CLEAR,3.30,23,28,33,4,5,SLIGHT DELAY,10.00,0-5 km
ORD11303,02-09-2026,Bengaluru,Petrol Bike,TRAFFIC,2.40,19,26,24,5,7,SLIGHT DELAY,10.00,0-5 km
ORD11304,09-18-2025,Delhi,EV Scooter,TRAFFIC,NULL,45,74,138,1,29,LONG DELAY,NULL,Unknown
ORD11305,19-10-2025,Bengaluru,EV Scooter,RAINY,10.10,50,83,151,2,33,LONG DELAY,14.95,10+ km
ORD11306,09-25-2025,Mumbai,EV Scooter,RAINY,7.60,40,77,126,2,37,LONG DELAY,16.58,5-10 km
ORD11307,02-11-2026,Bengaluru,Bicycle,TRAFFIC,5.10,30,28,51,4,-2,ON TIME,10.00,5-10 km
ORD11308,10-10-2025,Delhi,Petrol Bike,CLEAR,NULL,68,94,197,2,26,LONG DELAY,NULL,Unknown
ORD11309,11-12-2025,Delhi,EV Scooter,RAINY,14.00,66,105,190,NULL,39,LONG DELAY,13.57,10+ km
ORD11310,11-25-2025,Bengaluru,EV Scooter,RAINY,9.20,46,68,142,1,22,LONG DELAY,15.43,5-10 km
ORD11311,01-26-2026,Mumbai,Petrol Bike,RAINY,2.40,19,26,24,NULL,7,SLIGHT DELAY,10.00,0-5 km
ORD11312,14-09-2025,Bengaluru,Bicycle,CLEAR,2.50,20,30,25,5,10,SLIGHT DELAY,10.00,0-5 km
ORD11313,01-30-2026,Delhi,EV Scooter,CLEAR,NULL,32,32,57,4,0,ON TIME,NULL,Unknown
ORD11314,10-26-2025,Bengaluru,EV Scooter,RAINY,14.90,69,89,199,1,20,LONG DELAY,13.36,10+ km
ORD11315,20-12-2025,Delhi,Petrol Bike,RAINY,12.60,60,84,176,2,24,LONG DELAY,13.97,10+ km
